"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"93","ml_EUAir_pp_0.01_024_.mpx","EUAir","0.01","024",0.02,8,49,5
"94","ml_EUAir_pp_0.01_024_.mpx","EUAir","0.01","024",0.05,20,73,5
"95","ml_EUAir_pp_0.01_024_.mpx","EUAir","0.01","024",0.1,41,82,3
"96","ml_EUAir_pp_0.01_024_.mpx","EUAir","0.01","024",0.2,83,111,3
"97","ml_EUAir_pp_0.01_025_.mpx","EUAir","0.01","025",0.02,8,59,5
"98","ml_EUAir_pp_0.01_025_.mpx","EUAir","0.01","025",0.05,20,77,6
"99","ml_EUAir_pp_0.01_025_.mpx","EUAir","0.01","025",0.1,41,96,4
"100","ml_EUAir_pp_0.01_025_.mpx","EUAir","0.01","025",0.2,83,120,3
"101","ml_EUAir_pp_0.01_026_.mpx","EUAir","0.01","026",0.02,8,40,4
"102","ml_EUAir_pp_0.01_026_.mpx","EUAir","0.01","026",0.05,20,60,4
"103","ml_EUAir_pp_0.01_026_.mpx","EUAir","0.01","026",0.1,41,79,3
"104","ml_EUAir_pp_0.01_026_.mpx","EUAir","0.01","026",0.2,83,113,3
"105","ml_EUAir_pp_0.01_027_.mpx","EUAir","0.01","027",0.02,8,59,6
"106","ml_EUAir_pp_0.01_027_.mpx","EUAir","0.01","027",0.05,20,67,4
"107","ml_EUAir_pp_0.01_027_.mpx","EUAir","0.01","027",0.1,41,81,3
"108","ml_EUAir_pp_0.01_027_.mpx","EUAir","0.01","027",0.2,83,116,3
"109","ml_EUAir_pp_0.01_028_.mpx","EUAir","0.01","028",0.02,8,60,7
"110","ml_EUAir_pp_0.01_028_.mpx","EUAir","0.01","028",0.05,20,71,4
"111","ml_EUAir_pp_0.01_028_.mpx","EUAir","0.01","028",0.1,41,85,3
"112","ml_EUAir_pp_0.01_028_.mpx","EUAir","0.01","028",0.2,83,111,3
"113","ml_EUAir_pp_0.01_029_.mpx","EUAir","0.01","029",0.02,8,65,6
"114","ml_EUAir_pp_0.01_029_.mpx","EUAir","0.01","029",0.05,20,73,4
"115","ml_EUAir_pp_0.01_029_.mpx","EUAir","0.01","029",0.1,41,83,4
"116","ml_EUAir_pp_0.01_029_.mpx","EUAir","0.01","029",0.2,83,110,2
"117","ml_EUAir_pp_0.01_030_.mpx","EUAir","0.01","030",0.02,8,39,6
"118","ml_EUAir_pp_0.01_030_.mpx","EUAir","0.01","030",0.05,20,63,6
"119","ml_EUAir_pp_0.01_030_.mpx","EUAir","0.01","030",0.1,41,85,4
"120","ml_EUAir_pp_0.01_030_.mpx","EUAir","0.01","030",0.2,83,113,2
"121","ml_EUAir_pp_0.01_031_.mpx","EUAir","0.01","031",0.02,8,59,6
"122","ml_EUAir_pp_0.01_031_.mpx","EUAir","0.01","031",0.05,20,75,6
"123","ml_EUAir_pp_0.01_031_.mpx","EUAir","0.01","031",0.1,41,93,6
"124","ml_EUAir_pp_0.01_031_.mpx","EUAir","0.01","031",0.2,83,126,3
"125","ml_EUAir_pp_0.01_032_.mpx","EUAir","0.01","032",0.02,8,73,8
"126","ml_EUAir_pp_0.01_032_.mpx","EUAir","0.01","032",0.05,20,74,4
"127","ml_EUAir_pp_0.01_032_.mpx","EUAir","0.01","032",0.1,41,86,4
"128","ml_EUAir_pp_0.01_032_.mpx","EUAir","0.01","032",0.2,83,120,3
"129","ml_EUAir_pp_0.01_033_.mpx","EUAir","0.01","033",0.02,8,52,7
