"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"110","ml_ererer_pp_0.01_028_.mpx","ererer","0.01","028",0.05,50,73,50,0
"111","ml_ererer_pp_0.01_028_.mpx","ererer","0.01","028",0.1,100,144,100,0
"112","ml_ererer_pp_0.01_028_.mpx","ererer","0.01","028",0.2,200,260,200,0
"113","ml_ererer_pp_0.01_029_.mpx","ererer","0.01","029",0.02,20,29,23,0
"114","ml_ererer_pp_0.01_029_.mpx","ererer","0.01","029",0.05,50,79,50,0
"115","ml_ererer_pp_0.01_029_.mpx","ererer","0.01","029",0.1,100,148,100,0
"116","ml_ererer_pp_0.01_029_.mpx","ererer","0.01","029",0.2,200,279,200,0
"117","ml_ererer_pp_0.01_030_.mpx","ererer","0.01","030",0.02,20,28,20,0
"118","ml_ererer_pp_0.01_030_.mpx","ererer","0.01","030",0.05,50,64,50,0
"119","ml_ererer_pp_0.01_030_.mpx","ererer","0.01","030",0.1,100,131,101,0
"120","ml_ererer_pp_0.01_030_.mpx","ererer","0.01","030",0.2,200,262,200,0
"121","ml_ererer_pp_0.01_031_.mpx","ererer","0.01","031",0.02,20,35,21,0
"122","ml_ererer_pp_0.01_031_.mpx","ererer","0.01","031",0.05,50,80,50,0
"123","ml_ererer_pp_0.01_031_.mpx","ererer","0.01","031",0.1,100,147,100,0
"124","ml_ererer_pp_0.01_031_.mpx","ererer","0.01","031",0.2,200,268,200,0
"125","ml_ererer_pp_0.01_032_.mpx","ererer","0.01","032",0.02,20,23,20,0
"126","ml_ererer_pp_0.01_032_.mpx","ererer","0.01","032",0.05,50,57,50,0
"127","ml_ererer_pp_0.01_032_.mpx","ererer","0.01","032",0.1,100,114,101,0
"128","ml_ererer_pp_0.01_032_.mpx","ererer","0.01","032",0.2,200,233,200,0
"129","ml_ererer_pp_0.01_033_.mpx","ererer","0.01","033",0.02,20,34,22,0
"130","ml_ererer_pp_0.01_033_.mpx","ererer","0.01","033",0.05,50,72,50,0
"131","ml_ererer_pp_0.01_033_.mpx","ererer","0.01","033",0.1,100,135,100,0
"132","ml_ererer_pp_0.01_033_.mpx","ererer","0.01","033",0.2,200,276,200,0
"133","ml_ererer_pp_0.01_034_.mpx","ererer","0.01","034",0.02,20,32,20,0
"134","ml_ererer_pp_0.01_034_.mpx","ererer","0.01","034",0.05,50,74,50,0
"135","ml_ererer_pp_0.01_034_.mpx","ererer","0.01","034",0.1,100,146,100,0
"136","ml_ererer_pp_0.01_034_.mpx","ererer","0.01","034",0.2,200,271,200,0
"137","ml_ererer_pp_0.01_035_.mpx","ererer","0.01","035",0.02,20,21,20,0
"138","ml_ererer_pp_0.01_035_.mpx","ererer","0.01","035",0.05,50,58,50,0
"139","ml_ererer_pp_0.01_035_.mpx","ererer","0.01","035",0.1,100,128,100,0
"140","ml_ererer_pp_0.01_035_.mpx","ererer","0.01","035",0.2,200,252,200,0
"141","ml_ererer_pp_0.01_036_.mpx","ererer","0.01","036",0.02,20,27,21,0
"142","ml_ererer_pp_0.01_036_.mpx","ererer","0.01","036",0.05,50,67,50,0
"143","ml_ererer_pp_0.01_036_.mpx","ererer","0.01","036",0.1,100,147,101,0
"144","ml_ererer_pp_0.01_036_.mpx","ererer","0.01","036",0.2,200,286,200,0
"145","ml_ererer_pp_0.01_037_.mpx","ererer","0.01","037",0.02,20,23,20,0
"146","ml_ererer_pp_0.01_037_.mpx","ererer","0.01","037",0.05,50,63,51,0
"147","ml_ererer_pp_0.01_037_.mpx","ererer","0.01","037",0.1,100,126,100,0
"148","ml_ererer_pp_0.01_037_.mpx","ererer","0.01","037",0.2,200,262,202,0
"149","ml_ererer_pp_0.01_038_.mpx","ererer","0.01","038",0.02,20,27,20,0
"150","ml_ererer_pp_0.01_038_.mpx","ererer","0.01","038",0.05,50,65,50,0
"151","ml_ererer_pp_0.01_038_.mpx","ererer","0.01","038",0.1,100,127,100,0
"152","ml_ererer_pp_0.01_038_.mpx","ererer","0.01","038",0.2,200,247,201,0
"153","ml_ererer_pp_0.01_039_.mpx","ererer","0.01","039",0.02,20,33,20,0
"154","ml_ererer_pp_0.01_039_.mpx","ererer","0.01","039",0.05,50,71,51,0
"155","ml_ererer_pp_0.01_039_.mpx","ererer","0.01","039",0.1,100,135,100,0
"156","ml_ererer_pp_0.01_039_.mpx","ererer","0.01","039",0.2,200,262,200,0
"157","ml_ererer_pp_0.01_040_.mpx","ererer","0.01","040",0.02,20,23,20,0
"158","ml_ererer_pp_0.01_040_.mpx","ererer","0.01","040",0.05,50,67,51,0
"159","ml_ererer_pp_0.01_040_.mpx","ererer","0.01","040",0.1,100,140,101,0
"160","ml_ererer_pp_0.01_040_.mpx","ererer","0.01","040",0.2,200,272,202,0
"161","ml_ererer_pp_0.01_041_.mpx","ererer","0.01","041",0.02,20,25,21,0
"162","ml_ererer_pp_0.01_041_.mpx","ererer","0.01","041",0.05,50,71,51,0
"163","ml_ererer_pp_0.01_041_.mpx","ererer","0.01","041",0.1,100,138,100,0
"164","ml_ererer_pp_0.01_041_.mpx","ererer","0.01","041",0.2,200,271,200,0
"165","ml_ererer_pp_0.01_042_.mpx","ererer","0.01","042",0.02,20,26,21,0
"166","ml_ererer_pp_0.01_042_.mpx","ererer","0.01","042",0.05,50,72,50,0
"167","ml_ererer_pp_0.01_042_.mpx","ererer","0.01","042",0.1,100,141,100,0
"168","ml_ererer_pp_0.01_042_.mpx","ererer","0.01","042",0.2,200,267,200,0
"169","ml_ererer_pp_0.01_043_.mpx","ererer","0.01","043",0.02,20,23,20,0
"170","ml_ererer_pp_0.01_043_.mpx","ererer","0.01","043",0.05,50,61,50,0
"171","ml_ererer_pp_0.01_043_.mpx","ererer","0.01","043",0.1,100,132,100,0
"172","ml_ererer_pp_0.01_043_.mpx","ererer","0.01","043",0.2,200,257,200,0
"173","ml_ererer_pp_0.01_044_.mpx","ererer","0.01","044",0.02,20,31,20,0
"174","ml_ererer_pp_0.01_044_.mpx","ererer","0.01","044",0.05,50,69,51,0
"175","ml_ererer_pp_0.01_044_.mpx","ererer","0.01","044",0.1,100,135,100,0
"176","ml_ererer_pp_0.01_044_.mpx","ererer","0.01","044",0.2,200,278,200,0
"177","ml_ererer_pp_0.01_045_.mpx","ererer","0.01","045",0.02,20,22,20,0
"178","ml_ererer_pp_0.01_045_.mpx","ererer","0.01","045",0.05,50,70,51,0
"179","ml_ererer_pp_0.01_045_.mpx","ererer","0.01","045",0.1,100,128,100,0
"180","ml_ererer_pp_0.01_045_.mpx","ererer","0.01","045",0.2,200,261,200,0
"181","ml_ererer_pp_0.01_046_.mpx","ererer","0.01","046",0.02,20,33,20,0
"182","ml_ererer_pp_0.01_046_.mpx","ererer","0.01","046",0.05,50,69,51,0
"183","ml_ererer_pp_0.01_046_.mpx","ererer","0.01","046",0.1,100,133,100,0
"184","ml_ererer_pp_0.01_046_.mpx","ererer","0.01","046",0.2,200,264,200,0
"185","ml_ererer_pp_0.01_047_.mpx","ererer","0.01","047",0.02,20,29,20,0
"186","ml_ererer_pp_0.01_047_.mpx","ererer","0.01","047",0.05,50,75,52,0
"187","ml_ererer_pp_0.01_047_.mpx","ererer","0.01","047",0.1,100,139,100,0
"188","ml_ererer_pp_0.01_047_.mpx","ererer","0.01","047",0.2,200,267,200,0
"189","ml_ererer_pp_0.01_048_.mpx","ererer","0.01","048",0.02,20,27,20,0
"190","ml_ererer_pp_0.01_048_.mpx","ererer","0.01","048",0.05,50,66,50,0
"191","ml_ererer_pp_0.01_048_.mpx","ererer","0.01","048",0.1,100,127,100,0
"192","ml_ererer_pp_0.01_048_.mpx","ererer","0.01","048",0.2,200,254,200,0
"193","ml_ererer_pp_0.01_049_.mpx","ererer","0.01","049",0.02,20,28,20,0
"194","ml_ererer_pp_0.01_049_.mpx","ererer","0.01","049",0.05,50,65,50,0
"195","ml_ererer_pp_0.01_049_.mpx","ererer","0.01","049",0.1,100,142,101,0
"196","ml_ererer_pp_0.01_049_.mpx","ererer","0.01","049",0.2,200,279,200,0
"197","ml_ererer_pp_0.01_050_.mpx","ererer","0.01","050",0.02,20,28,20,0
"198","ml_ererer_pp_0.01_050_.mpx","ererer","0.01","050",0.05,50,71,50,0
"199","ml_ererer_pp_0.01_050_.mpx","ererer","0.01","050",0.1,100,138,101,0
"200","ml_ererer_pp_0.01_050_.mpx","ererer","0.01","050",0.2,200,255,200,0
"201","ml_ererer_pp_0.01_051_.mpx","ererer","0.01","051",0.02,20,35,20,0
"202","ml_ererer_pp_0.01_051_.mpx","ererer","0.01","051",0.05,50,72,50,0
"203","ml_ererer_pp_0.01_051_.mpx","ererer","0.01","051",0.1,100,129,100,0
"204","ml_ererer_pp_0.01_051_.mpx","ererer","0.01","051",0.2,200,271,201,0
"205","ml_ererer_pp_0.01_052_.mpx","ererer","0.01","052",0.02,20,25,20,0
"206","ml_ererer_pp_0.01_052_.mpx","ererer","0.01","052",0.05,50,73,50,0
"207","ml_ererer_pp_0.01_052_.mpx","ererer","0.01","052",0.1,100,134,100,0
"208","ml_ererer_pp_0.01_052_.mpx","ererer","0.01","052",0.2,200,263,200,0
