"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"120","ml_papa_pp_0.01_030_.mpx","papa","0.01","030",0.2,200,225,3
"121","ml_papa_pp_0.01_031_.mpx","papa","0.01","031",0.02,20,27,4
"122","ml_papa_pp_0.01_031_.mpx","papa","0.01","031",0.05,50,63,4
"123","ml_papa_pp_0.01_031_.mpx","papa","0.01","031",0.1,100,123,4
"124","ml_papa_pp_0.01_031_.mpx","papa","0.01","031",0.2,200,230,4
"125","ml_papa_pp_0.01_032_.mpx","papa","0.01","032",0.02,20,35,7
"126","ml_papa_pp_0.01_032_.mpx","papa","0.01","032",0.05,50,67,7
"127","ml_papa_pp_0.01_032_.mpx","papa","0.01","032",0.1,100,120,4
"128","ml_papa_pp_0.01_032_.mpx","papa","0.01","032",0.2,200,241,4
"129","ml_papa_pp_0.01_033_.mpx","papa","0.01","033",0.02,20,24,2
"130","ml_papa_pp_0.01_033_.mpx","papa","0.01","033",0.05,50,61,4
"131","ml_papa_pp_0.01_033_.mpx","papa","0.01","033",0.1,100,123,4
"132","ml_papa_pp_0.01_033_.mpx","papa","0.01","033",0.2,200,244,4
"133","ml_papa_pp_0.01_034_.mpx","papa","0.01","034",0.02,20,26,3
"134","ml_papa_pp_0.01_034_.mpx","papa","0.01","034",0.05,50,65,3
"135","ml_papa_pp_0.01_034_.mpx","papa","0.01","034",0.1,100,119,3
"136","ml_papa_pp_0.01_034_.mpx","papa","0.01","034",0.2,200,228,3
"137","ml_papa_pp_0.01_035_.mpx","papa","0.01","035",0.02,20,21,2
"138","ml_papa_pp_0.01_035_.mpx","papa","0.01","035",0.05,50,55,2
"139","ml_papa_pp_0.01_035_.mpx","papa","0.01","035",0.1,100,122,3
"140","ml_papa_pp_0.01_035_.mpx","papa","0.01","035",0.2,200,226,3
"141","ml_papa_pp_0.01_036_.mpx","papa","0.01","036",0.02,20,23,2
"142","ml_papa_pp_0.01_036_.mpx","papa","0.01","036",0.05,50,65,3
"143","ml_papa_pp_0.01_036_.mpx","papa","0.01","036",0.1,100,127,4
"144","ml_papa_pp_0.01_036_.mpx","papa","0.01","036",0.2,200,239,3
"145","ml_papa_pp_0.01_037_.mpx","papa","0.01","037",0.02,20,22,2
"146","ml_papa_pp_0.01_037_.mpx","papa","0.01","037",0.05,50,62,4
"147","ml_papa_pp_0.01_037_.mpx","papa","0.01","037",0.1,100,116,4
"148","ml_papa_pp_0.01_037_.mpx","papa","0.01","037",0.2,200,239,4
"149","ml_papa_pp_0.01_038_.mpx","papa","0.01","038",0.02,20,25,3
"150","ml_papa_pp_0.01_038_.mpx","papa","0.01","038",0.05,50,60,3
"151","ml_papa_pp_0.01_038_.mpx","papa","0.01","038",0.1,100,125,4
"152","ml_papa_pp_0.01_038_.mpx","papa","0.01","038",0.2,200,236,4
"153","ml_papa_pp_0.01_039_.mpx","papa","0.01","039",0.02,20,21,2
"154","ml_papa_pp_0.01_039_.mpx","papa","0.01","039",0.05,50,68,6
"155","ml_papa_pp_0.01_039_.mpx","papa","0.01","039",0.1,100,126,4
"156","ml_papa_pp_0.01_039_.mpx","papa","0.01","039",0.2,200,240,4
