"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"158","ml_papapapapa_pp_0.01_040_.mpx","papapapapa","0.01","040",0.05,50,91,5
"159","ml_papapapapa_pp_0.01_040_.mpx","papapapapa","0.01","040",0.1,100,174,5
"160","ml_papapapapa_pp_0.01_040_.mpx","papapapapa","0.01","040",0.2,200,288,5
"161","ml_papapapapa_pp_0.01_041_.mpx","papapapapa","0.01","041",0.02,20,34,5
"162","ml_papapapapa_pp_0.01_041_.mpx","papapapapa","0.01","041",0.05,50,100,11
"163","ml_papapapapa_pp_0.01_041_.mpx","papapapapa","0.01","041",0.1,100,170,5
"164","ml_papapapapa_pp_0.01_041_.mpx","papapapapa","0.01","041",0.2,200,297,7
"165","ml_papapapapa_pp_0.01_042_.mpx","papapapapa","0.01","042",0.02,20,32,4
"166","ml_papapapapa_pp_0.01_042_.mpx","papapapapa","0.01","042",0.05,50,75,4
"167","ml_papapapapa_pp_0.01_042_.mpx","papapapapa","0.01","042",0.1,100,143,4
"168","ml_papapapapa_pp_0.01_042_.mpx","papapapapa","0.01","042",0.2,200,274,5
"169","ml_papapapapa_pp_0.01_043_.mpx","papapapapa","0.01","043",0.02,20,48,8
"170","ml_papapapapa_pp_0.01_043_.mpx","papapapapa","0.01","043",0.05,50,93,5
"171","ml_papapapapa_pp_0.01_043_.mpx","papapapapa","0.01","043",0.1,100,184,8
"172","ml_papapapapa_pp_0.01_043_.mpx","papapapapa","0.01","043",0.2,200,306,7
"173","ml_papapapapa_pp_0.01_044_.mpx","papapapapa","0.01","044",0.02,20,72,7
"174","ml_papapapapa_pp_0.01_044_.mpx","papapapapa","0.01","044",0.05,50,144,8
"175","ml_papapapapa_pp_0.01_044_.mpx","papapapapa","0.01","044",0.1,100,204,8
"176","ml_papapapapa_pp_0.01_044_.mpx","papapapapa","0.01","044",0.2,200,326,8
"177","ml_papapapapa_pp_0.01_045_.mpx","papapapapa","0.01","045",0.02,20,32,3
"178","ml_papapapapa_pp_0.01_045_.mpx","papapapapa","0.01","045",0.05,50,115,7
