"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"127","ml_ererer_pp_0.01_032_.mpx","ererer","0.01","032",0.1,100,114,4
"128","ml_ererer_pp_0.01_032_.mpx","ererer","0.01","032",0.2,200,228,3
"129","ml_ererer_pp_0.01_033_.mpx","ererer","0.01","033",0.02,20,34,4
"130","ml_ererer_pp_0.01_033_.mpx","ererer","0.01","033",0.05,50,72,4
"131","ml_ererer_pp_0.01_033_.mpx","ererer","0.01","033",0.1,100,131,4
"132","ml_ererer_pp_0.01_033_.mpx","ererer","0.01","033",0.2,200,259,5
"133","ml_ererer_pp_0.01_034_.mpx","ererer","0.01","034",0.02,20,32,5
"134","ml_ererer_pp_0.01_034_.mpx","ererer","0.01","034",0.05,50,74,5
"135","ml_ererer_pp_0.01_034_.mpx","ererer","0.01","034",0.1,100,143,5
"136","ml_ererer_pp_0.01_034_.mpx","ererer","0.01","034",0.2,200,254,5
"137","ml_ererer_pp_0.01_035_.mpx","ererer","0.01","035",0.02,20,21,2
"138","ml_ererer_pp_0.01_035_.mpx","ererer","0.01","035",0.05,50,58,3
"139","ml_ererer_pp_0.01_035_.mpx","ererer","0.01","035",0.1,100,128,7
"140","ml_ererer_pp_0.01_035_.mpx","ererer","0.01","035",0.2,200,246,5
"141","ml_ererer_pp_0.01_036_.mpx","ererer","0.01","036",0.02,20,26,4
"142","ml_ererer_pp_0.01_036_.mpx","ererer","0.01","036",0.05,50,66,4
"143","ml_ererer_pp_0.01_036_.mpx","ererer","0.01","036",0.1,100,141,5
"144","ml_ererer_pp_0.01_036_.mpx","ererer","0.01","036",0.2,200,267,5
"145","ml_ererer_pp_0.01_037_.mpx","ererer","0.01","037",0.02,20,23,2
"146","ml_ererer_pp_0.01_037_.mpx","ererer","0.01","037",0.05,50,63,3
"147","ml_ererer_pp_0.01_037_.mpx","ererer","0.01","037",0.1,100,125,4
"148","ml_ererer_pp_0.01_037_.mpx","ererer","0.01","037",0.2,200,256,4
"149","ml_ererer_pp_0.01_038_.mpx","ererer","0.01","038",0.02,20,27,3
"150","ml_ererer_pp_0.01_038_.mpx","ererer","0.01","038",0.05,50,65,3
"151","ml_ererer_pp_0.01_038_.mpx","ererer","0.01","038",0.1,100,126,3
"152","ml_ererer_pp_0.01_038_.mpx","ererer","0.01","038",0.2,200,242,3
