"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"172","ml_ererer_pp_0.01_043_.mpx","ererer","0.01","043",0.2,200,267,3
"173","ml_ererer_pp_0.01_044_.mpx","ererer","0.01","044",0.02,20,32,3
"174","ml_ererer_pp_0.01_044_.mpx","ererer","0.01","044",0.05,50,74,3
"175","ml_ererer_pp_0.01_044_.mpx","ererer","0.01","044",0.1,100,153,8
"176","ml_ererer_pp_0.01_044_.mpx","ererer","0.01","044",0.2,200,258,8
"177","ml_ererer_pp_0.01_045_.mpx","ererer","0.01","045",0.02,20,34,3
"178","ml_ererer_pp_0.01_045_.mpx","ererer","0.01","045",0.05,50,73,4
"179","ml_ererer_pp_0.01_045_.mpx","ererer","0.01","045",0.1,100,146,5
"180","ml_ererer_pp_0.01_045_.mpx","ererer","0.01","045",0.2,200,256,5
"181","ml_ererer_pp_0.01_046_.mpx","ererer","0.01","046",0.02,20,38,4
"182","ml_ererer_pp_0.01_046_.mpx","ererer","0.01","046",0.05,50,82,3
"183","ml_ererer_pp_0.01_046_.mpx","ererer","0.01","046",0.1,100,153,3
"184","ml_ererer_pp_0.01_046_.mpx","ererer","0.01","046",0.2,200,274,3
"185","ml_ererer_pp_0.01_047_.mpx","ererer","0.01","047",0.02,20,35,5
"186","ml_ererer_pp_0.01_047_.mpx","ererer","0.01","047",0.05,50,82,5
"187","ml_ererer_pp_0.01_047_.mpx","ererer","0.01","047",0.1,100,145,3
"188","ml_ererer_pp_0.01_047_.mpx","ererer","0.01","047",0.2,200,268,3
"189","ml_ererer_pp_0.01_048_.mpx","ererer","0.01","048",0.02,20,33,4
"190","ml_ererer_pp_0.01_048_.mpx","ererer","0.01","048",0.05,50,81,5
"191","ml_ererer_pp_0.01_048_.mpx","ererer","0.01","048",0.1,100,141,5
"192","ml_ererer_pp_0.01_048_.mpx","ererer","0.01","048",0.2,200,261,3
"193","ml_ererer_pp_0.01_049_.mpx","ererer","0.01","049",0.02,20,41,6
"194","ml_ererer_pp_0.01_049_.mpx","ererer","0.01","049",0.05,50,91,6
"195","ml_ererer_pp_0.01_049_.mpx","ererer","0.01","049",0.1,100,158,6
"196","ml_ererer_pp_0.01_049_.mpx","ererer","0.01","049",0.2,200,281,6
"197","ml_ererer_pp_0.01_050_.mpx","ererer","0.01","050",0.02,20,35,3
"198","ml_ererer_pp_0.01_050_.mpx","ererer","0.01","050",0.05,50,75,3
"199","ml_ererer_pp_0.01_050_.mpx","ererer","0.01","050",0.1,100,146,4
"200","ml_ererer_pp_0.01_050_.mpx","ererer","0.01","050",0.2,200,258,3
"201","ml_ererer_pp_0.01_051_.mpx","ererer","0.01","051",0.02,20,44,4
"202","ml_ererer_pp_0.01_051_.mpx","ererer","0.01","051",0.05,50,82,4
"203","ml_ererer_pp_0.01_051_.mpx","ererer","0.01","051",0.1,100,137,4
"204","ml_ererer_pp_0.01_051_.mpx","ererer","0.01","051",0.2,200,255,4
"205","ml_ererer_pp_0.01_052_.mpx","ererer","0.01","052",0.02,20,39,6
"206","ml_ererer_pp_0.01_052_.mpx","ererer","0.01","052",0.05,50,83,3
"207","ml_ererer_pp_0.01_052_.mpx","ererer","0.01","052",0.1,100,151,3
