"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"265","ml_ererererer_pp_0.01_067_.mpx","ererererer","0.01","067",0.02,20,55,10
"266","ml_ererererer_pp_0.01_067_.mpx","ererererer","0.01","067",0.05,50,117,6
"267","ml_ererererer_pp_0.01_067_.mpx","ererererer","0.01","067",0.1,100,211,5
"268","ml_ererererer_pp_0.01_067_.mpx","ererererer","0.01","067",0.2,200,353,6
"269","ml_ererererer_pp_0.01_068_.mpx","ererererer","0.01","068",0.02,20,72,6
"270","ml_ererererer_pp_0.01_068_.mpx","ererererer","0.01","068",0.05,50,135,6
"271","ml_ererererer_pp_0.01_068_.mpx","ererererer","0.01","068",0.1,100,214,6
"272","ml_ererererer_pp_0.01_068_.mpx","ererererer","0.01","068",0.2,200,351,6
"273","ml_ererererer_pp_0.01_069_.mpx","ererererer","0.01","069",0.02,20,80,7
"274","ml_ererererer_pp_0.01_069_.mpx","ererererer","0.01","069",0.05,50,151,6
"275","ml_ererererer_pp_0.01_069_.mpx","ererererer","0.01","069",0.1,100,243,6
"276","ml_ererererer_pp_0.01_069_.mpx","ererererer","0.01","069",0.2,200,364,6
"277","ml_ererererer_pp_0.01_070_.mpx","ererererer","0.01","070",0.02,20,67,6
"278","ml_ererererer_pp_0.01_070_.mpx","ererererer","0.01","070",0.05,50,109,6
"279","ml_ererererer_pp_0.01_070_.mpx","ererererer","0.01","070",0.1,100,193,5
"280","ml_ererererer_pp_0.01_070_.mpx","ererererer","0.01","070",0.2,200,321,5
"281","ml_ererererer_pp_0.01_071_.mpx","ererererer","0.01","071",0.02,20,60,11
"282","ml_ererererer_pp_0.01_071_.mpx","ererererer","0.01","071",0.05,50,141,8
"283","ml_ererererer_pp_0.01_071_.mpx","ererererer","0.01","071",0.1,100,232,6
"284","ml_ererererer_pp_0.01_071_.mpx","ererererer","0.01","071",0.2,200,362,6
"285","ml_ererererer_pp_0.01_072_.mpx","ererererer","0.01","072",0.02,20,41,4
"286","ml_ererererer_pp_0.01_072_.mpx","ererererer","0.01","072",0.05,50,121,6
"287","ml_ererererer_pp_0.01_072_.mpx","ererererer","0.01","072",0.1,100,211,8
"288","ml_ererererer_pp_0.01_072_.mpx","ererererer","0.01","072",0.2,200,341,5
"289","ml_ererererer_pp_0.01_073_.mpx","ererererer","0.01","073",0.02,20,73,5
"290","ml_ererererer_pp_0.01_073_.mpx","ererererer","0.01","073",0.05,50,163,9
"291","ml_ererererer_pp_0.01_073_.mpx","ererererer","0.01","073",0.1,100,263,6
"292","ml_ererererer_pp_0.01_073_.mpx","ererererer","0.01","073",0.2,200,405,6
"293","ml_ererererer_pp_0.01_074_.mpx","ererererer","0.01","074",0.02,20,58,11
"294","ml_ererererer_pp_0.01_074_.mpx","ererererer","0.01","074",0.05,50,133,7
"295","ml_ererererer_pp_0.01_074_.mpx","ererererer","0.01","074",0.1,100,243,9
"296","ml_ererererer_pp_0.01_074_.mpx","ererererer","0.01","074",0.2,200,383,5
"297","ml_ererererer_pp_0.01_075_.mpx","ererererer","0.01","075",0.02,20,61,7
"298","ml_ererererer_pp_0.01_075_.mpx","ererererer","0.01","075",0.05,50,142,7
"299","ml_ererererer_pp_0.01_075_.mpx","ererererer","0.01","075",0.1,100,239,7
"300","ml_ererererer_pp_0.01_075_.mpx","ererererer","0.01","075",0.2,200,386,6
"301","ml_ererererer_pp_0.01_076_.mpx","ererererer","0.01","076",0.02,20,66,5
