"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"116","ml_ererer_pp_0.01_029_.mpx","ererer","0.01","029",0.2,200,275,264,0
"117","ml_ererer_pp_0.01_030_.mpx","ererer","0.01","030",0.02,20,33,32,0
"118","ml_ererer_pp_0.01_030_.mpx","ererer","0.01","030",0.05,50,81,77,0
"119","ml_ererer_pp_0.01_030_.mpx","ererer","0.01","030",0.1,100,162,154,0
"120","ml_ererer_pp_0.01_030_.mpx","ererer","0.01","030",0.2,200,298,287,0
"121","ml_ererer_pp_0.01_031_.mpx","ererer","0.01","031",0.02,20,37,34,0
"122","ml_ererer_pp_0.01_031_.mpx","ererer","0.01","031",0.05,50,88,84,0
"123","ml_ererer_pp_0.01_031_.mpx","ererer","0.01","031",0.1,100,162,155,0
"124","ml_ererer_pp_0.01_031_.mpx","ererer","0.01","031",0.2,200,293,285,0
"125","ml_ererer_pp_0.01_032_.mpx","ererer","0.01","032",0.02,20,37,34,0
"126","ml_ererer_pp_0.01_032_.mpx","ererer","0.01","032",0.05,50,77,74,0
"127","ml_ererer_pp_0.01_032_.mpx","ererer","0.01","032",0.1,100,142,137,0
"128","ml_ererer_pp_0.01_032_.mpx","ererer","0.01","032",0.2,200,263,257,0
"129","ml_ererer_pp_0.01_033_.mpx","ererer","0.01","033",0.02,20,34,30,0
"130","ml_ererer_pp_0.01_033_.mpx","ererer","0.01","033",0.05,50,85,77,0
"131","ml_ererer_pp_0.01_033_.mpx","ererer","0.01","033",0.1,100,165,152,0
"132","ml_ererer_pp_0.01_033_.mpx","ererer","0.01","033",0.2,200,309,292,0
"133","ml_ererer_pp_0.01_034_.mpx","ererer","0.01","034",0.02,20,33,32,0
"134","ml_ererer_pp_0.01_034_.mpx","ererer","0.01","034",0.05,50,73,72,0
"135","ml_ererer_pp_0.01_034_.mpx","ererer","0.01","034",0.1,100,151,145,0
"136","ml_ererer_pp_0.01_034_.mpx","ererer","0.01","034",0.2,200,282,271,0
"137","ml_ererer_pp_0.01_035_.mpx","ererer","0.01","035",0.02,20,34,30,0
"138","ml_ererer_pp_0.01_035_.mpx","ererer","0.01","035",0.05,50,74,68,0
"139","ml_ererer_pp_0.01_035_.mpx","ererer","0.01","035",0.1,100,151,139,0
"140","ml_ererer_pp_0.01_035_.mpx","ererer","0.01","035",0.2,200,269,256,0
"141","ml_ererer_pp_0.01_036_.mpx","ererer","0.01","036",0.02,20,42,38,0
"142","ml_ererer_pp_0.01_036_.mpx","ererer","0.01","036",0.05,50,92,87,0
"143","ml_ererer_pp_0.01_036_.mpx","ererer","0.01","036",0.1,100,160,152,0
"144","ml_ererer_pp_0.01_036_.mpx","ererer","0.01","036",0.2,200,299,289,0
"145","ml_ererer_pp_0.01_037_.mpx","ererer","0.01","037",0.02,20,33,29,0
"146","ml_ererer_pp_0.01_037_.mpx","ererer","0.01","037",0.05,50,78,74,0
"147","ml_ererer_pp_0.01_037_.mpx","ererer","0.01","037",0.1,100,156,151,0
"148","ml_ererer_pp_0.01_037_.mpx","ererer","0.01","037",0.2,200,292,283,0
"149","ml_ererer_pp_0.01_038_.mpx","ererer","0.01","038",0.02,20,37,32,0
"150","ml_ererer_pp_0.01_038_.mpx","ererer","0.01","038",0.05,50,86,78,0
"151","ml_ererer_pp_0.01_038_.mpx","ererer","0.01","038",0.1,100,153,142,0
"152","ml_ererer_pp_0.01_038_.mpx","ererer","0.01","038",0.2,200,285,271,0
"153","ml_ererer_pp_0.01_039_.mpx","ererer","0.01","039",0.02,20,34,33,0
"154","ml_ererer_pp_0.01_039_.mpx","ererer","0.01","039",0.05,50,80,78,0
"155","ml_ererer_pp_0.01_039_.mpx","ererer","0.01","039",0.1,100,150,144,0
"156","ml_ererer_pp_0.01_039_.mpx","ererer","0.01","039",0.2,200,282,272,0
"157","ml_ererer_pp_0.01_040_.mpx","ererer","0.01","040",0.02,20,35,31,0
"158","ml_ererer_pp_0.01_040_.mpx","ererer","0.01","040",0.05,50,78,73,0
"159","ml_ererer_pp_0.01_040_.mpx","ererer","0.01","040",0.1,100,157,147,0
"160","ml_ererer_pp_0.01_040_.mpx","ererer","0.01","040",0.2,200,287,276,0
"161","ml_ererer_pp_0.01_041_.mpx","ererer","0.01","041",0.02,20,33,30,0
"162","ml_ererer_pp_0.01_041_.mpx","ererer","0.01","041",0.05,50,82,77,0
"163","ml_ererer_pp_0.01_041_.mpx","ererer","0.01","041",0.1,100,154,146,0
"164","ml_ererer_pp_0.01_041_.mpx","ererer","0.01","041",0.2,200,286,271,0
"165","ml_ererer_pp_0.01_042_.mpx","ererer","0.01","042",0.02,20,36,30,0
"166","ml_ererer_pp_0.01_042_.mpx","ererer","0.01","042",0.05,50,77,70,0
"167","ml_ererer_pp_0.01_042_.mpx","ererer","0.01","042",0.1,100,143,135,0
"168","ml_ererer_pp_0.01_042_.mpx","ererer","0.01","042",0.2,200,284,270,0
"169","ml_ererer_pp_0.01_043_.mpx","ererer","0.01","043",0.02,20,34,30,0
"170","ml_ererer_pp_0.01_043_.mpx","ererer","0.01","043",0.05,50,79,72,0
"171","ml_ererer_pp_0.01_043_.mpx","ererer","0.01","043",0.1,100,149,139,0
"172","ml_ererer_pp_0.01_043_.mpx","ererer","0.01","043",0.2,200,277,264,0
"173","ml_ererer_pp_0.01_044_.mpx","ererer","0.01","044",0.02,20,32,29,0
"174","ml_ererer_pp_0.01_044_.mpx","ererer","0.01","044",0.05,50,77,72,0
"175","ml_ererer_pp_0.01_044_.mpx","ererer","0.01","044",0.1,100,161,150,0
"176","ml_ererer_pp_0.01_044_.mpx","ererer","0.01","044",0.2,200,277,265,0
"177","ml_ererer_pp_0.01_045_.mpx","ererer","0.01","045",0.02,20,34,32,0
"178","ml_ererer_pp_0.01_045_.mpx","ererer","0.01","045",0.05,50,77,74,0
"179","ml_ererer_pp_0.01_045_.mpx","ererer","0.01","045",0.1,100,151,145,0
"180","ml_ererer_pp_0.01_045_.mpx","ererer","0.01","045",0.2,200,284,274,0
"181","ml_ererer_pp_0.01_046_.mpx","ererer","0.01","046",0.02,20,38,36,0
"182","ml_ererer_pp_0.01_046_.mpx","ererer","0.01","046",0.05,50,85,79,0
"183","ml_ererer_pp_0.01_046_.mpx","ererer","0.01","046",0.1,100,157,148,0
"184","ml_ererer_pp_0.01_046_.mpx","ererer","0.01","046",0.2,200,292,278,0
"185","ml_ererer_pp_0.01_047_.mpx","ererer","0.01","047",0.02,20,36,32,0
"186","ml_ererer_pp_0.01_047_.mpx","ererer","0.01","047",0.05,50,84,73,0
"187","ml_ererer_pp_0.01_047_.mpx","ererer","0.01","047",0.1,100,148,136,0
"188","ml_ererer_pp_0.01_047_.mpx","ererer","0.01","047",0.2,200,285,269,0
"189","ml_ererer_pp_0.01_048_.mpx","ererer","0.01","048",0.02,20,33,33,0
"190","ml_ererer_pp_0.01_048_.mpx","ererer","0.01","048",0.05,50,81,78,0
"191","ml_ererer_pp_0.01_048_.mpx","ererer","0.01","048",0.1,100,143,139,0
"192","ml_ererer_pp_0.01_048_.mpx","ererer","0.01","048",0.2,200,274,268,0
"193","ml_ererer_pp_0.01_049_.mpx","ererer","0.01","049",0.02,20,41,37,0
"194","ml_ererer_pp_0.01_049_.mpx","ererer","0.01","049",0.05,50,93,84,0
"195","ml_ererer_pp_0.01_049_.mpx","ererer","0.01","049",0.1,100,165,153,0
"196","ml_ererer_pp_0.01_049_.mpx","ererer","0.01","049",0.2,200,297,280,0
"197","ml_ererer_pp_0.01_050_.mpx","ererer","0.01","050",0.02,20,35,32,0
"198","ml_ererer_pp_0.01_050_.mpx","ererer","0.01","050",0.05,50,76,71,0
"199","ml_ererer_pp_0.01_050_.mpx","ererer","0.01","050",0.1,100,152,144,0
"200","ml_ererer_pp_0.01_050_.mpx","ererer","0.01","050",0.2,200,275,263,0
"201","ml_ererer_pp_0.01_051_.mpx","ererer","0.01","051",0.02,20,44,37,0
"202","ml_ererer_pp_0.01_051_.mpx","ererer","0.01","051",0.05,50,84,77,0
"203","ml_ererer_pp_0.01_051_.mpx","ererer","0.01","051",0.1,100,154,145,0
"204","ml_ererer_pp_0.01_051_.mpx","ererer","0.01","051",0.2,200,282,270,0
"205","ml_ererer_pp_0.01_052_.mpx","ererer","0.01","052",0.02,20,39,33,0
"206","ml_ererer_pp_0.01_052_.mpx","ererer","0.01","052",0.05,50,84,74,0
"207","ml_ererer_pp_0.01_052_.mpx","ererer","0.01","052",0.1,100,155,141,0
"208","ml_ererer_pp_0.01_052_.mpx","ererer","0.01","052",0.2,200,299,278,0
"209","ml_ererer_pp_0.01_053_.mpx","ererer","0.01","053",0.02,20,29,29,0
"210","ml_ererer_pp_0.01_053_.mpx","ererer","0.01","053",0.05,50,85,76,0
"211","ml_ererer_pp_0.01_053_.mpx","ererer","0.01","053",0.1,100,153,144,0
"212","ml_ererer_pp_0.01_053_.mpx","ererer","0.01","053",0.2,200,280,269,0
"213","ml_ererer_pp_0.01_054_.mpx","ererer","0.01","054",0.02,20,28,27,0
"214","ml_ererer_pp_0.01_054_.mpx","ererer","0.01","054",0.05,50,73,72,0
"215","ml_ererer_pp_0.01_054_.mpx","ererer","0.01","054",0.1,100,160,148,0
"216","ml_ererer_pp_0.01_054_.mpx","ererer","0.01","054",0.2,200,285,269,0
"217","ml_ererer_pp_0.01_055_.mpx","ererer","0.01","055",0.02,20,31,31,0
