"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"2063","ml_EUAir_pp_0.2_016_.mpx","EUAir","0.2","016",0.1,41,366,48,0
"2064","ml_EUAir_pp_0.2_016_.mpx","EUAir","0.2","016",0.2,83,408,90,0
"2065","ml_EUAir_pp_0.2_017_.mpx","EUAir","0.2","017",0.02,8,326,18,0
"2066","ml_EUAir_pp_0.2_017_.mpx","EUAir","0.2","017",0.05,20,340,32,0
"2067","ml_EUAir_pp_0.2_017_.mpx","EUAir","0.2","017",0.1,41,364,56,0
"2068","ml_EUAir_pp_0.2_017_.mpx","EUAir","0.2","017",0.2,83,406,98,0
"2069","ml_EUAir_pp_0.2_018_.mpx","EUAir","0.2","018",0.02,8,340,15,0
"2070","ml_EUAir_pp_0.2_018_.mpx","EUAir","0.2","018",0.05,20,352,27,0
"2071","ml_EUAir_pp_0.2_018_.mpx","EUAir","0.2","018",0.1,41,373,48,0
"2072","ml_EUAir_pp_0.2_018_.mpx","EUAir","0.2","018",0.2,83,415,90,0
"2073","ml_EUAir_pp_0.2_019_.mpx","EUAir","0.2","019",0.02,8,329,14,0
"2074","ml_EUAir_pp_0.2_019_.mpx","EUAir","0.2","019",0.05,20,343,28,0
"2075","ml_EUAir_pp_0.2_019_.mpx","EUAir","0.2","019",0.1,41,364,49,0
"2076","ml_EUAir_pp_0.2_019_.mpx","EUAir","0.2","019",0.2,83,406,91,0
"2077","ml_EUAir_pp_0.2_020_.mpx","EUAir","0.2","020",0.02,8,326,14,0
"2078","ml_EUAir_pp_0.2_020_.mpx","EUAir","0.2","020",0.05,20,339,27,0
"2079","ml_EUAir_pp_0.2_020_.mpx","EUAir","0.2","020",0.1,41,361,49,0
"2080","ml_EUAir_pp_0.2_020_.mpx","EUAir","0.2","020",0.2,83,403,91,0
"2081","ml_EUAir_pp_0.2_021_.mpx","EUAir","0.2","021",0.02,8,346,14,0
"2082","ml_EUAir_pp_0.2_021_.mpx","EUAir","0.2","021",0.05,20,358,26,0
"2083","ml_EUAir_pp_0.2_021_.mpx","EUAir","0.2","021",0.1,41,379,47,0
"2084","ml_EUAir_pp_0.2_021_.mpx","EUAir","0.2","021",0.2,83,417,85,4
"2085","ml_EUAir_pp_0.2_022_.mpx","EUAir","0.2","022",0.02,8,327,15,0
"2086","ml_EUAir_pp_0.2_022_.mpx","EUAir","0.2","022",0.05,20,340,28,0
"2087","ml_EUAir_pp_0.2_022_.mpx","EUAir","0.2","022",0.1,41,362,50,0
