"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"97","ml_ererererer_pp_0.01_025_.mpx","ererererer","0.01","025",0.02,20,88,63,0
"98","ml_ererererer_pp_0.01_025_.mpx","ererererer","0.01","025",0.05,50,156,120,0
"99","ml_ererererer_pp_0.01_025_.mpx","ererererer","0.01","025",0.1,100,270,221,0
"100","ml_ererererer_pp_0.01_025_.mpx","ererererer","0.01","025",0.2,200,440,372,0
"101","ml_ererererer_pp_0.01_026_.mpx","ererererer","0.01","026",0.02,20,63,47,0
"102","ml_ererererer_pp_0.01_026_.mpx","ererererer","0.01","026",0.05,50,137,109,0
"103","ml_ererererer_pp_0.01_026_.mpx","ererererer","0.01","026",0.1,100,255,208,0
"104","ml_ererererer_pp_0.01_026_.mpx","ererererer","0.01","026",0.2,200,422,368,0
"105","ml_ererererer_pp_0.01_027_.mpx","ererererer","0.01","027",0.02,20,65,46,0
"106","ml_ererererer_pp_0.01_027_.mpx","ererererer","0.01","027",0.05,50,145,109,0
"107","ml_ererererer_pp_0.01_027_.mpx","ererererer","0.01","027",0.1,100,246,195,0
"108","ml_ererererer_pp_0.01_027_.mpx","ererererer","0.01","027",0.2,200,411,347,0
"109","ml_ererererer_pp_0.01_028_.mpx","ererererer","0.01","028",0.02,20,81,56,0
"110","ml_ererererer_pp_0.01_028_.mpx","ererererer","0.01","028",0.05,50,154,115,0
"111","ml_ererererer_pp_0.01_028_.mpx","ererererer","0.01","028",0.1,100,244,196,0
"112","ml_ererererer_pp_0.01_028_.mpx","ererererer","0.01","028",0.2,200,424,363,0
"113","ml_ererererer_pp_0.01_029_.mpx","ererererer","0.01","029",0.02,20,66,52,0
"114","ml_ererererer_pp_0.01_029_.mpx","ererererer","0.01","029",0.05,50,132,109,0
"115","ml_ererererer_pp_0.01_029_.mpx","ererererer","0.01","029",0.1,100,243,203,0
"116","ml_ererererer_pp_0.01_029_.mpx","ererererer","0.01","029",0.2,200,422,363,0
"117","ml_ererererer_pp_0.01_030_.mpx","ererererer","0.01","030",0.02,20,66,51,0
"118","ml_ererererer_pp_0.01_030_.mpx","ererererer","0.01","030",0.05,50,142,113,0
"119","ml_ererererer_pp_0.01_030_.mpx","ererererer","0.01","030",0.1,100,241,197,0
"120","ml_ererererer_pp_0.01_030_.mpx","ererererer","0.01","030",0.2,200,429,366,0
"121","ml_ererererer_pp_0.01_031_.mpx","ererererer","0.01","031",0.02,20,41,37,0
"122","ml_ererererer_pp_0.01_031_.mpx","ererererer","0.01","031",0.05,50,129,103,0
"123","ml_ererererer_pp_0.01_031_.mpx","ererererer","0.01","031",0.1,100,225,187,0
"124","ml_ererererer_pp_0.01_031_.mpx","ererererer","0.01","031",0.2,200,408,356,0
"125","ml_ererererer_pp_0.01_032_.mpx","ererererer","0.01","032",0.02,20,55,44,0
"126","ml_ererererer_pp_0.01_032_.mpx","ererererer","0.01","032",0.05,50,138,112,0
"127","ml_ererererer_pp_0.01_032_.mpx","ererererer","0.01","032",0.1,100,235,200,0
"128","ml_ererererer_pp_0.01_032_.mpx","ererererer","0.01","032",0.2,200,413,360,0
"129","ml_ererererer_pp_0.01_033_.mpx","ererererer","0.01","033",0.02,20,84,56,0
"130","ml_ererererer_pp_0.01_033_.mpx","ererererer","0.01","033",0.05,50,162,117,0
"131","ml_ererererer_pp_0.01_033_.mpx","ererererer","0.01","033",0.1,100,267,210,0
"132","ml_ererererer_pp_0.01_033_.mpx","ererererer","0.01","033",0.2,200,427,360,0
"133","ml_ererererer_pp_0.01_034_.mpx","ererererer","0.01","034",0.02,20,71,53,0
"134","ml_ererererer_pp_0.01_034_.mpx","ererererer","0.01","034",0.05,50,144,111,0
"135","ml_ererererer_pp_0.01_034_.mpx","ererererer","0.01","034",0.1,100,270,213,0
"136","ml_ererererer_pp_0.01_034_.mpx","ererererer","0.01","034",0.2,200,445,368,0
"137","ml_ererererer_pp_0.01_035_.mpx","ererererer","0.01","035",0.02,20,58,46,0
"138","ml_ererererer_pp_0.01_035_.mpx","ererererer","0.01","035",0.05,50,142,114,0
"139","ml_ererererer_pp_0.01_035_.mpx","ererererer","0.01","035",0.1,100,268,219,0
"140","ml_ererererer_pp_0.01_035_.mpx","ererererer","0.01","035",0.2,200,441,376,0
"141","ml_ererererer_pp_0.01_036_.mpx","ererererer","0.01","036",0.02,20,54,39,0
"142","ml_ererererer_pp_0.01_036_.mpx","ererererer","0.01","036",0.05,50,134,102,0
"143","ml_ererererer_pp_0.01_036_.mpx","ererererer","0.01","036",0.1,100,230,189,0
"144","ml_ererererer_pp_0.01_036_.mpx","ererererer","0.01","036",0.2,200,401,346,0
"145","ml_ererererer_pp_0.01_037_.mpx","ererererer","0.01","037",0.02,20,39,36,0
"146","ml_ererererer_pp_0.01_037_.mpx","ererererer","0.01","037",0.05,50,106,94,0
"147","ml_ererererer_pp_0.01_037_.mpx","ererererer","0.01","037",0.1,100,206,183,0
"148","ml_ererererer_pp_0.01_037_.mpx","ererererer","0.01","037",0.2,200,394,352,0
"149","ml_ererererer_pp_0.01_038_.mpx","ererererer","0.01","038",0.02,20,80,53,0
"150","ml_ererererer_pp_0.01_038_.mpx","ererererer","0.01","038",0.05,50,164,115,0
"151","ml_ererererer_pp_0.01_038_.mpx","ererererer","0.01","038",0.1,100,253,197,0
"152","ml_ererererer_pp_0.01_038_.mpx","ererererer","0.01","038",0.2,200,421,352,0
"153","ml_ererererer_pp_0.01_039_.mpx","ererererer","0.01","039",0.02,20,48,42,0
"154","ml_ererererer_pp_0.01_039_.mpx","ererererer","0.01","039",0.05,50,134,109,0
"155","ml_ererererer_pp_0.01_039_.mpx","ererererer","0.01","039",0.1,100,246,205,0
