"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"240","ml_EUAir_pp_0.01_060_.mpx","EUAir","0.01","060",0.2,83,142,83,0
"241","ml_EUAir_pp_0.01_061_.mpx","EUAir","0.01","061",0.02,8,70,10,0
"242","ml_EUAir_pp_0.01_061_.mpx","EUAir","0.01","061",0.05,20,92,20,0
"243","ml_EUAir_pp_0.01_061_.mpx","EUAir","0.01","061",0.1,41,113,41,0
"244","ml_EUAir_pp_0.01_061_.mpx","EUAir","0.01","061",0.2,83,157,83,0
"245","ml_EUAir_pp_0.01_062_.mpx","EUAir","0.01","062",0.02,8,51,9,0
"246","ml_EUAir_pp_0.01_062_.mpx","EUAir","0.01","062",0.05,20,75,21,0
"247","ml_EUAir_pp_0.01_062_.mpx","EUAir","0.01","062",0.1,41,101,41,0
"248","ml_EUAir_pp_0.01_062_.mpx","EUAir","0.01","062",0.2,83,144,83,0
"249","ml_EUAir_pp_0.01_063_.mpx","EUAir","0.01","063",0.02,8,61,9,0
"250","ml_EUAir_pp_0.01_063_.mpx","EUAir","0.01","063",0.05,20,73,20,0
"251","ml_EUAir_pp_0.01_063_.mpx","EUAir","0.01","063",0.1,41,96,41,0
"252","ml_EUAir_pp_0.01_063_.mpx","EUAir","0.01","063",0.2,83,145,83,0
"253","ml_EUAir_pp_0.01_064_.mpx","EUAir","0.01","064",0.02,8,45,11,0
"254","ml_EUAir_pp_0.01_064_.mpx","EUAir","0.01","064",0.05,20,66,20,0
"255","ml_EUAir_pp_0.01_064_.mpx","EUAir","0.01","064",0.1,41,96,41,0
"256","ml_EUAir_pp_0.01_064_.mpx","EUAir","0.01","064",0.2,83,141,83,0
"257","ml_EUAir_pp_0.01_065_.mpx","EUAir","0.01","065",0.02,8,53,10,0
"258","ml_EUAir_pp_0.01_065_.mpx","EUAir","0.01","065",0.05,20,70,20,0
"259","ml_EUAir_pp_0.01_065_.mpx","EUAir","0.01","065",0.1,41,98,41,0
"260","ml_EUAir_pp_0.01_065_.mpx","EUAir","0.01","065",0.2,83,145,83,0
"261","ml_EUAir_pp_0.01_066_.mpx","EUAir","0.01","066",0.02,8,62,10,0
"262","ml_EUAir_pp_0.01_066_.mpx","EUAir","0.01","066",0.05,20,79,20,0
"263","ml_EUAir_pp_0.01_066_.mpx","EUAir","0.01","066",0.1,41,103,41,0
"264","ml_EUAir_pp_0.01_066_.mpx","EUAir","0.01","066",0.2,83,150,83,0
"265","ml_EUAir_pp_0.01_067_.mpx","EUAir","0.01","067",0.02,8,61,10,0
"266","ml_EUAir_pp_0.01_067_.mpx","EUAir","0.01","067",0.05,20,77,20,0
"267","ml_EUAir_pp_0.01_067_.mpx","EUAir","0.01","067",0.1,41,99,41,0
"268","ml_EUAir_pp_0.01_067_.mpx","EUAir","0.01","067",0.2,83,144,83,0
"269","ml_EUAir_pp_0.01_068_.mpx","EUAir","0.01","068",0.02,8,43,14,0
"270","ml_EUAir_pp_0.01_068_.mpx","EUAir","0.01","068",0.05,20,57,20,0
"271","ml_EUAir_pp_0.01_068_.mpx","EUAir","0.01","068",0.1,41,91,41,0
"272","ml_EUAir_pp_0.01_068_.mpx","EUAir","0.01","068",0.2,83,136,83,0
"273","ml_EUAir_pp_0.01_069_.mpx","EUAir","0.01","069",0.02,8,69,10,0
"274","ml_EUAir_pp_0.01_069_.mpx","EUAir","0.01","069",0.05,20,86,20,0
"275","ml_EUAir_pp_0.01_069_.mpx","EUAir","0.01","069",0.1,41,109,41,0
"276","ml_EUAir_pp_0.01_069_.mpx","EUAir","0.01","069",0.2,83,152,83,0
"277","ml_EUAir_pp_0.01_070_.mpx","EUAir","0.01","070",0.02,8,53,9,0
"278","ml_EUAir_pp_0.01_070_.mpx","EUAir","0.01","070",0.05,20,75,20,0
