"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"109","ml_ererererer_pp_0.01_028_.mpx","ererererer","0.01","028",0.02,20,81,7
"110","ml_ererererer_pp_0.01_028_.mpx","ererererer","0.01","028",0.05,50,141,7
"111","ml_ererererer_pp_0.01_028_.mpx","ererererer","0.01","028",0.1,100,214,5
"112","ml_ererererer_pp_0.01_028_.mpx","ererererer","0.01","028",0.2,200,361,7
"113","ml_ererererer_pp_0.01_029_.mpx","ererererer","0.01","029",0.02,20,66,5
"114","ml_ererererer_pp_0.01_029_.mpx","ererererer","0.01","029",0.05,50,125,5
"115","ml_ererererer_pp_0.01_029_.mpx","ererererer","0.01","029",0.1,100,221,6
"116","ml_ererererer_pp_0.01_029_.mpx","ererererer","0.01","029",0.2,200,379,6
"117","ml_ererererer_pp_0.01_030_.mpx","ererererer","0.01","030",0.02,20,66,6
"118","ml_ererererer_pp_0.01_030_.mpx","ererererer","0.01","030",0.05,50,134,7
"119","ml_ererererer_pp_0.01_030_.mpx","ererererer","0.01","030",0.1,100,227,6
"120","ml_ererererer_pp_0.01_030_.mpx","ererererer","0.01","030",0.2,200,363,6
"121","ml_ererererer_pp_0.01_031_.mpx","ererererer","0.01","031",0.02,20,41,4
"122","ml_ererererer_pp_0.01_031_.mpx","ererererer","0.01","031",0.05,50,122,7
"123","ml_ererererer_pp_0.01_031_.mpx","ererererer","0.01","031",0.1,100,212,7
"124","ml_ererererer_pp_0.01_031_.mpx","ererererer","0.01","031",0.2,200,355,5
"125","ml_ererererer_pp_0.01_032_.mpx","ererererer","0.01","032",0.02,20,55,8
"126","ml_ererererer_pp_0.01_032_.mpx","ererererer","0.01","032",0.05,50,127,6
"127","ml_ererererer_pp_0.01_032_.mpx","ererererer","0.01","032",0.1,100,211,6
"128","ml_ererererer_pp_0.01_032_.mpx","ererererer","0.01","032",0.2,200,358,5
"129","ml_ererererer_pp_0.01_033_.mpx","ererererer","0.01","033",0.02,20,75,10
"130","ml_ererererer_pp_0.01_033_.mpx","ererererer","0.01","033",0.05,50,147,10
"131","ml_ererererer_pp_0.01_033_.mpx","ererererer","0.01","033",0.1,100,235,6
"132","ml_ererererer_pp_0.01_033_.mpx","ererererer","0.01","033",0.2,200,361,5
"133","ml_ererererer_pp_0.01_034_.mpx","ererererer","0.01","034",0.02,20,71,7
"134","ml_ererererer_pp_0.01_034_.mpx","ererererer","0.01","034",0.05,50,137,5
"135","ml_ererererer_pp_0.01_034_.mpx","ererererer","0.01","034",0.1,100,223,6
"136","ml_ererererer_pp_0.01_034_.mpx","ererererer","0.01","034",0.2,200,376,6
"137","ml_ererererer_pp_0.01_035_.mpx","ererererer","0.01","035",0.02,20,58,8
